code,name
02.04.01.02.02,"РЕКОНСТРУКЦИЯ СПОРТИВНЫХ СООРУЖЕНИЙ, МЕСТ ОТДЫХА, МЕДИЦИНСКИХ СООРУЖЕНИЙ"
02.04.01.02.03,РЕКОНСТРУКЦИЯ ЗДАНИЙ И СООРУЖЕНИЙ БЫТОВОГО НАЗНАЧЕНИЯ
02.04.01.02.04,РЕКОНСТРУКЦИЯ ЗДАНИЙ И СООРУЖЕНИЙ КУЛЬТУРЫ И ОБРАЗОВАНИЯ
02.04.01.02.05,РЕКОНСТРУКЦИЯ АДМИНИСТРАТИВНЫХ ЗДАНИЙ
02.04.02,РЕКОНСТРУКЦИЯ ПРОЧИХ ОБЪЕКТОВ
02.04.03,РЕКОНСТРУКЦИЯ СТРОЕНИЙ
02.04.03.01,РЕКОНСТРУКЦИЯ ПРОМЫШЛЕННЫХ ОБЪЕКТОВ
02.04.03.02,РЕКОНСТРУКЦИЯ ТРАНСПОРТНЫХ ОБЪЕКТОВ
02.04.03.02.01,РЕКОНСТРУКЦИЯ АВТОМОБИЛЬНЫХ ДОРОГ
02.04.03.02.02,РЕКОНСТРУКЦИЯ ОБЪЕКТОВ ДОРОЖНОГО ХОЗЯЙСТВА
02.04.03.02.02.01,РЕКОНСТРУКЦИЯ СВЕТОФОРНЫХ ОБЪЕКТОВ
02.04.03.02.06,РЕКОНСТРУКЦИЯ МЕТРОПОЛИТЕНОВ
02.04.03.02.07,РЕКОНСТРУКЦИЯ МОСТОВ (БОЛЬШИХ И СРЕДНИХ
02.04.03.03,РЕКОНСТРУКЦИЯ ОБЪЕКТОВ ТЕПЛОСНАБЖЕНИЯ
02.04.03.03.01,РЕКОНСТРУКЦИЯ ТЕПЛОВЫХ КАМЕР
02.04.03.03.03,РЕКОНСТРУКЦИЯ ТЕПЛОВЫХ ПУНКТОВ
02.04.03.03.04,РЕКОНСТРУКЦИЯ НАСОСНЫХ СТАНЦИЙ
02.04.03.03.05,РЕКОНСТРУКЦИЯ НАРУЖНЫХ ТЕПЛОВЫХ СЕТЕЙ
02.04.03.04,РЕКОНСТРУКЦИЯ ОБЪЕКТОВ ГЕНЕРАЦИИ
02.04.03.05,РЕКОНСТРУКЦИЯ ОБЪЕКТОВ ЭЛЕКТРОСНАБЖЕНИЯ
02.04.03.05.01,РЕКОНСТРУКЦИЯ ЭЛЕКТРОСТАНЦИЙ
02.04.03.05.03,РЕКОНСТРУКЦИЯ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ
02.04.03.05.04,РЕКОНСТРУКЦИЯ РАСПРЕДЕЛИТЕЛЬНЫХ СЕТЕЙ
02.04.03.06,РЕКОНСТРУКЦИЯ ОБЪЕКТОВ ГАЗОСНАБЖЕНИЯ
02.04.03.07,РЕКОНСТРУКЦИЯ ОБЪЕКТОВ ВОДОСНАБЖЕНИЯ И КАНАЛИЗАЦИИ
02.04.03.08,РЕКОНСТРУКЦИЯ ОБЪЕКТОВ СВЯЗИ
02.04.03.09,РЕКОНСТРУКЦИЯ ОБЪЕКТОВ КОЛЛЕКТОРНОГО ХОЗЯЙСТВА
02.04.04,РЕКОНСТРУКЦИЯ ТЕРРИТОРИЙ
02.04.04.03,ВОССТАНОВЛЕНИЕ ЗЕЛЕНЫХ НАСАЖДЕНИЙ
02.04.04.03.01,ВОССТАНОВЛЕНИЕ ЗЕЛЕНЫХ НАСАЖДЕНИЙ В РАМКАХ КОМПЕНСАЦИОННОГО ОЗЕЛЕНЕНИЯ ТЕРРИТОРИЙ
02.04.04.03.02,ВОССТАНОВЛЕНИЕ ЗЕЛЕНЫХ НАСАЖДЕНИЙ ПО УПРОЩЕННОМУ ПОРЯДКУ
02.05,РЕМОНТ КАПИТАЛЬНЫЙ
02.05.01,"РЕМОНТ КАПИТАЛЬНЫЙ ЗДАНИЙ, СООРУЖЕНИЙ"
02.05.01.01,РЕМОНТ КАПИТАЛЬНЫЙ ЖИЛЫХ ЗДАНИЙ
02.05.01.01.01,РЕМОНТ КАПИТАЛЬНЫЙ МНОГОКВАРТИРНЫХ ДОМОВ
02.05.01.01.01.01,"РЕМОНТ КАПИТАЛЬНЫЙ ОБЩЕГО ИМУЩЕСТВА МНОГОКВАРТИРНЫХ ДОМОВ, ОСУЩЕСТВЛЯЕМЫЙ ЗА СЧЕТ СРЕДСТВ ФОНДА КАПИТАЛЬНОГО РЕМОНТА"
02.05.01.01.01.02,"РЕМОНТ КАПИТАЛЬНЫЙ ОБЩЕГО ИМУЩЕСТВА МНОГОКВАРТИРНЫХ ДОМОВ, ОСУЩЕСТВЛЯЕМЫЙ НЕ ЗА СЧЕТ СРЕДСТВ ФОНДА КАПИТАЛЬНОГО РЕМОНТА"
02.05.01.01.01.03,"РЕМОНТ КАПИТАЛЬНЫЙ ОБЩЕГО ИМУЩЕСТВА МНОГОКВАРТИРНЫХ ДОМОВ, ЯВЛЯЮЩИХСЯ ОБЪЕКТАМИ КУЛЬТУРНОГО НАСЛЕДИЯ"
02.05.01.01.02,РЕМОНТ КАПИТАЛЬНЫЙ ОБЩЕЖИТИЙ
02.05.01.02,РЕМОНТ КАПИТАЛЬНЫЙ НЕЖИЛЫХ ОБЪЕКТОВ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА
02.05.02,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ИНФРАСТРУКТУРЫ
02.05.02.01,"РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ПРОМЫШЛЕННОСТИ, СЕЛЬСКОГО ХОЗЯЙСТВА, НАУЧНО-ИННОВАЦИОННОЙ ИНФРАСТРУКТУРЫ"
02.05.02.01.01,РЕМОНТ КАПИТАЛЬНЫЙ ПРОМЫШЛЕННО-ПРОИЗВОДСТВЕННЫХ ОБЪЕКТОВ
02.05.02.01.03,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ НАУЧНО-ИННОВАЦИОННОГО НАЗНАЧЕНИЯ
02.05.02.02,РЕМОНТ КАПИТАЛЬНЫЙ ТРАНСПОРТНЫХ ОБЪЕКТОВ
02.05.02.02.02,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ДОРОЖНОГО ХОЗЯЙСТВА
02.05.02.02.03,РЕМОНТ КАПИТАЛЬНЫЙ ЖЕЛЕЗНЫХ ДОРОГ И ОБЪЕКТОВ ИНФРАСТРУКТУРЫ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА
02.05.02.02.05,РЕМОНТ КАПИТАЛЬНЫЙ ТОННЕЛЕЙ АВТОМОБИЛЬНЫХ И ЖЕЛЕЗНОДОРОЖНЫХ
02.05.02.02.06,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ИНФРАСТРУКТУРЫ МЕТРОПОЛИТЕНА
02.05.02.02.07,РЕМОНТ КАПИТАЛЬНЫЙ МОСТОВ
02.05.02.02.08,РЕМОНТ КАПИТАЛЬНЫЙ ПРЕДПРИЯТИЙ И ОБЪЕКТОВ ОБЩЕСТВЕННОГО ТРАНСПОРТА
02.05.02.02.09,РЕМОНТ КАПИТАЛЬНЫЙ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ НА ТРАНСПОРТНЫХ ОБЪЕКТАХ
02.05.02.02.10,РЕМОНТ КАПИТАЛЬНЫЙ ВЕЛОСИПЕДНОЙ ИНФРАСТРУКТУРЫ
02.05.02.02.11,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ИНФРАСТРУКТУРЫ СКОРОСТНОГО ВНЕУЛИЧНОГО ТРАНСПОРТА (КРОМЕ МЕТРОПОЛИТЕНА)
02.05.02.02.12,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ МАССОВОГО ОБСЛУЖИВАНИЯ ПАССАЖИРОВ
02.05.02.02.15,РЕМОНТ КАПИТАЛЬНЫЙ ТРАМВАЙНЫХ ПУТЕЙ
02.05.02.03,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ТЕПЛОСНАБЖЕНИЯ
02.05.02.03.02,РЕМОНТ КАПИТАЛЬНЫЙ ТЕПЛОВЫХ МАГИСТРАЛЕЙ
02.05.02.03.03,РЕМОНТ КАПИТАЛЬНЫЙ ТЕПЛОВЫХ ПУНКТОВ
02.05.02.03.04,РЕМОНТ КАПИТАЛЬНЫЙ НАСОСНЫХ СТАНЦИЙ
02.05.02.03.05,РЕМОНТ КАПИТАЛЬНЫЙ ТРУБОПРОВОДОВ
02.05.02.04,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ГЕНЕРАЦИИ
02.05.02.04.01,РЕМОНТ КАПИТАЛЬНЫЙ ТЕПЛОЭЛЕКТРОЦЕНТРАЛЕЙ
02.05.02.04.02,РЕМОНТ КАПИТАЛЬНЫЙ РАЙОННЫХ ТЕПЛОВЫХ СТАНЦИЙ
02.05.02.04.03,РЕМОНТ КАПИТАЛЬНЫЙ КВАРТАЛЬНЫХ ТЕПЛОВЫХ СТАНЦИЙ
02.05.02.04.04,РЕМОНТ КАПИТАЛЬНЫЙ РАЙОННЫХ ТЕПЛОВЫХ ЭЛЕКТРИЧЕСКИХ СТАНЦИЙ
02.05.02.05,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ЭЛЕКТРОСНАБЖЕНИЯ
02.05.02.05.01,РЕМОНТ КАПИТАЛЬНЫЙ ЭЛЕКТРОСТАНЦИЙ
02.05.02.05.02,РЕМОНТ КАПИТАЛЬНЫЙ ЭЛЕКТРОПОДСТАНЦИЙ
02.05.02.05.03,РЕМОНТ КАПИТАЛЬНЫЙ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ НА ОБЪЕКТАХ ЭЛЕКТРОСНАБЖЕНИЯ
02.05.02.05.04,РЕМОНТ КАПИТАЛЬНЫЙ РАСПРЕДЕЛИТЕЛЬНЫХ СЕТЕЙ
02.05.02.06,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ГАЗОСНАБЖЕНИЯ
02.05.02.06.01,РЕМОНТ КАПИТАЛЬНЫЙ ГАЗОПРОВОДОВ
02.05.02.06.02,РЕМОНТ КАПИТАЛЬНЫЙ ГАЗОРЕГУЛЯТОРНЫХ ПУНКТОВ И УСТАНОВОК
02.05.02.07,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ВОДОСНАБЖЕНИЯ И КАНАЛИЗАЦИИ
02.05.02.07.01,РЕМОНТ КАПИТАЛЬНЫЙ КАНАЛИЗАЦИОННО-НАСОСНЫХ СТАНЦИЙ
02.05.02.07.02,РЕМОНТ КАПИТАЛЬНЫЙ ОЧИСТНЫХ СООРУЖЕНИЙ
02.05.02.07.03,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ВОДОСНАБЖЕНИЯ
02.05.02.08,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ СВЯЗИ
02.05.02.09,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ НАРУЖНОГО ОСВЕЩЕНИЯ
02.05.02.10,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ БЕЗОПАСНОСТИ
02.05.02.10.02,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ПРОГРАММЫ «БЕЗОПАСНЫЙ ГОРОД»
02.05.02.10.05,"РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧС И ПОЖАРНОЙ БЕЗОПАСНОСТИ"
02.05.02.11,РЕМОНТ КАПИТАЛЬНЫЙ ОБЪЕКТОВ КОЛЛЕКТОРНОГО ХОЗЯЙСТВА
02.05.03,РЕМОНТ КАПИТАЛЬНЫЙ ВОДНЫХ ОБЪЕКТОВ
02.05.03.01,РЕМОНТ КАПИТАЛЬНЫЙ ВОДОЕМА
02.05.99,РЕМОНТ КАПИТАЛЬНЫЙ ПРОЧИХ ОБЪЕКТОВ
02.06,"РЕМОНТ ТЕКУЩИЙ, ЗА ИСКЛЮЧЕНИЕМ ВЫПОЛНЯЕМОГО В ХОДЕ ТЕХНИЧЕСКОГО ОБСЛУЖИВАНИЯ, СОДЕРЖАНИЯ"
02.06.01,"РЕМОНТ ТЕКУЩИЙ ЗДАНИЙ, СООРУЖЕНИЙ"
02.06.01.01,РЕМОНТ ТЕКУЩИЙ ЖИЛЫХ ЗДАНИЙ
02.06.01.01.01,РЕМОНТ ТЕКУЩИЙ МНОГОКВАРТИРНЫХ ДОМОВ
02.06.01.01.01.05,"РЕМОНТ ТЕКУЩИЙ КОНСТРУКТИВНЫХ ЭЛЕМЕНТОВ ЗДАНИЙ, ОТНОСЯЩИХСЯ К ОБЩЕМУ ИМУЩЕСТВУ МНОГОКВАРТИРНЫХ ДОМОВ"
02.06.01.01.01.06,"РЕМОНТ ТЕКУЩИЙ ПРОЧИХ ЭЛЕМЕНТОВ ЗДАНИЙ, ОТНОСЯЩИХСЯ К ОБЩЕМУ ИМУЩЕСТВУ МНОГОКВАРТИРНЫХ ДОМОВ"
02.06.01.01.02,РЕМОНТ ТЕКУЩИЙ ОБЩЕЖИТИЙ
02.06.01.01.03,РЕМОНТ ТЕКУЩИЙ ЖИЛЫХ ЗДАНИЙ СОЦИАЛЬНОГО НАЗНАЧЕНИЯ
02.06.01.01.04,РЕМОНТ ТЕКУЩИЙ ЖИЛЫХ ПОМЕЩЕНИЙ
02.06.01.02,РЕМОНТ ТЕКУЩИЙ НЕЖИЛЫХ ЗДАНИЙ
02.06.01.02.01,"РЕМОНТ ТЕКУЩИЙ ЗДАНИЙ ДЛЯ ТОРГОВЛИ, ГОСТИНИЦ И ПРЕДПРИЯТИЙ ОБЩЕСТВЕННОГО ПИТАНИЯ"
02.06.01.02.02,"РЕМОНТ ТЕКУЩИЙ СПОРТИВНЫХ СООРУЖЕНИЙ, МЕСТ ОТДЫХА"
02.06.01.02.03,РЕМОНТ ТЕКУЩИЙ ЗДАНИЙ И СООРУЖЕНИЙ БЫТОВОГО НАЗНАЧЕНИЯ
02.06.01.02.04,РЕМОНТ ТЕКУЩИЙ ЗДАНИЙ И СООРУЖЕНИЙ КУЛЬТУРЫ И ОБРАЗОВАНИЯ
02.06.01.02.05,РЕМОНТ ТЕКУЩИЙ АДМИНИСТРАТИВНЫХ ЗДАНИЙ
02.06.01.02.06,РЕМОНТ ТЕКУЩИЙ ЗДАНИЙ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКИХ (МЕДИЦИНСКИХ) УЧРЕЖДЕНИЙ
02.06.01.02.07,РЕМОНТ ТЕКУЩИЙ ОФИСНЫХ ЗДАНИЙ
02.06.01.02.99,РЕМОНТ ТЕКУЩИЙ ПРОЧИХ НЕЖИЛЫХ ЗДАНИЙ
02.06.01.02.99.01,РЕМОНТ ТЕКУЩИЙ ЗДАНИЙ И СООРУЖЕНИЙ ПОИСКОВО-СПАСАТЕЛЬНЫХ ФОРМИРОВАНИЙ
02.06.02,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ ИНФРАСТРУКТУРЫ
02.06.02.01,РЕМОНТ ТЕКУЩИЙ ПРОМЫШЛЕННЫХ ОБЪЕКТОВ
02.06.02.02,РЕМОНТ ТЕКУЩИЙ ТРАНСПОРТНЫХ ОБЪЕКТОВ
02.06.02.02.02,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ ДОРОЖНОГО ХОЗЯЙСТВА
02.06.02.02.02.01,НАНЕСЕНИЕ И УДАЛЕНИЕ ДОРОЖНОЙ РАЗМЕТКИ
02.06.02.02.02.02,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ ДОРОЖНОГО ХОЗЯЙСТВА
02.06.02.02.03,РЕМОНТ ТЕКУЩИЙ ЖЕЛЕЗНЫХ ДОРОГ И ОБЪЕКТОВ ИНФРАСТРУКТУРЫ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА
02.06.02.02.04,РЕМОНТ ТЕКУЩИЙ АЭРОПОРТОВ И ИНЫХ ОБЪЕКТОВ АВИАЦИОННОЙ ИНФРАСТРУКТУРЫ
02.06.02.02.06,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ МЕТРОПОЛИТЕНА
02.06.02.02.07,РЕМОНТ ТЕКУЩИЙ МОСТОВ
02.06.02.02.08,РЕМОНТ ТЕКУЩИЙ ПРЕДПРИЯТИЙ И ОБЪЕКТОВ ОБЩЕСТВЕННОГО ТРАНСПОРТА
02.06.02.02.09,РЕМОНТ ТЕКУЩИЙ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ НА ТРАНСПОРТНЫХ ОБЪЕКТАХ
02.06.02.02.10,РЕМОНТ ТЕКУЩИЙ ВЕЛОСИПЕДНОЙ ИНФРАСТРУКТУРЫ
02.06.02.03,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ ТЕПЛОСНАБЖЕНИЯ
02.06.02.03.01,РЕМОНТ ТЕКУЩИЙ ТЕПЛОВЫХ КАМЕР
02.06.02.03.02,РЕМОНТ ТЕКУЩИЙ ТЕПЛОВЫХ МАГИСТРАЛЕЙ
02.06.02.03.03,РЕМОНТ ТЕКУЩИЙ ТЕПЛОВЫХ ПУНКТОВ
02.06.02.03.04,РЕМОНТ ТЕКУЩИЙ НАСОСНЫХ СТАНЦИЙ
02.06.02.03.05,РЕМОНТ ТЕКУЩИЙ ТРУБОПРОВОДОВ
02.06.02.04,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ ГЕНЕРАЦИИ
02.06.02.04.02,РЕМОНТ ТЕКУЩИЙ РАЙОННЫХ ТЕПЛОВЫХ СТАНЦИЙ
02.06.02.04.03,РЕМОНТ ТЕКУЩИЙ КВАРТАЛЬНЫХ ТЕПЛОВЫХ СТАНЦИЙ
02.06.02.05,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ ЭЛЕКТРОСНАБЖЕНИЯ
02.06.02.05.01,РЕМОНТ ТЕКУЩИЙ ЭЛЕКТРОСТАНЦИЙ
02.06.02.05.02,РЕМОНТ ТЕКУЩИЙ ЭЛЕКТРОПОДСТАНЦИЙ
02.06.02.05.03,РЕМОНТ ТЕКУЩИЙ ЭЛЕКТРИЧЕСКИХ СЕТЕЙ
02.06.02.05.04,РЕМОНТ ТЕКУЩИЙ РАСПРЕДЕЛИТЕЛЬНЫХ СЕТЕЙ
02.06.02.06,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ ГАЗОСНАБЖЕНИЯ
02.06.02.07,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ ВОДОСНАБЖЕНИЯ И КАНАЛИЗАЦИИ
02.06.02.08,РЕМОНТ ТЕКУЩИЙ ОБЪЕКТОВ СВЯЗИ
02.06.05,РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ НА ОБЪЕКТАХ БЛАГОУСТРОЙСТВА
02.06.05.01,РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ
02.06.05.02,РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ СРЕДСТВ ОБЕСПЕЧЕНИЯ ТРАНСПОРТНОЙ БЕЗОПАСНОСТИ ТЕРРИТОРИЙ
02.06.05.03,РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ ИНЖЕНЕРНЫХ КОММУНИКАЦИЙ ТЕРРИТОРИЙ
02.06.05.04,РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ПОКРЫТИЯМИ И ЭЛЕМЕНТАМИ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ
02.06.05.05,РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ ОЗЕЛЕНЕНИЯ ТЕРРИТОРИЙ
02.06.05.06,РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ
02.06.05.07,РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ ОРГАНИЗАЦИИ РЕЛЬЕФА ТЕРРИТОРИЙ
02.06.05.08,РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ НАРУЖНОГО ОСВЕЩЕНИЯ ТЕРРИТОРИЙ
02.07,СОХРАНЕНИЕ ОБЪЕКТОВ КУЛЬТУРНОГО НАСЛЕДИЯ
02.07.01,РЕСТАВРАЦИЯ ОБЪЕКТОВ КУЛЬТУРНОГО НАСЛЕДИЯ
02.07.02,РЕСТАВРАЦИЯ ХУДОЖЕСТВЕННЫХ ИЗДЕЛИЙ ДЛЯ ИНТЕРЬЕРА ПОМЕЩЕНИЙ
02.07.03,КОНСЕРВАЦИЯ ОБЪЕКТОВ КУЛЬТУРНОГО НАСЛЕДИЯ
02.07.04,РЕМОНТ ОБЪЕКТОВ КУЛЬТУРНОГО НАСЛЕДИЯ
02.07.05,ПРИСПОСОБЛЕНИЕ ОБЪЕКТОВ КУЛЬТУРНОГО НАСЛЕДИЯ ДЛЯ СОВРЕМЕННОГО ИСПОЛЬЗОВАНИЯ
02.08,РАБОТЫ ПРИРОДООХРАННЫЕ ЭКОЛОГИЧЕСКИЕ
02.08.01,ИССЛЕДОВАНИЯ САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКИЕ
02.08.02,ИССЛЕДОВАНИЯ МЕДИКО-БИОЛОГИЧЕСКИЕ ЭКОЛОГИЧЕСКИЕ
02.08.03,ОБРАБОТКА МАТЕРИАЛОВ ЭКОЛОГИЧЕСКОГО ИССЛЕДОВАНИЯ КАМЕРАЛЬНАЯ
02.08.04,ПРОВЕДЕНИЕ ГОСУДАРСТВЕННОГО ЭКОЛОГИЧЕСКОГО МОНИТОРИНГА
02.08.05,РЕАБИЛИТАЦИЯ ЭКОЛОГИЧЕСКАЯ
02.08.99,РАБОТЫ ПРИРОДООХРАННЫЕ ЭКОЛОГИЧЕСКИЕ ПРОЧИЕ
02.09,РАБОТЫ ТОПОГРАФИЧЕСКИЕ
02.09.01,РАБОТЫ ТОПОГРАФИЧЕСКИЕ ПОЛЕВЫЕ
02.09.02,РАБОТЫ ТОПОГРАФИЧЕСКИЕ КАМЕРАЛЬНЫЕ
02.10,РАБОТЫ КАРТОГРАФИЧЕСКИЕ
02.10.01,СОЗДАНИЕ КАРТОГРАФИЧЕСКОЙ ПРОДУКЦИИ
02.10.02,"СОЗДАНИЕ ЦИФРОВЫХ, ЭЛЕКТРОННЫХ КАРТ"
02.10.03,"СБОР, ОБРАБОТКА И ПРЕДОСТАВЛЕНИЕ ЦИФРОВОЙ КАРТОГРАФИЧЕСКОЙ ИНФОРМАЦИИ И ДАННЫХ ДИСТАНЦИОННОГО ЗОНДИРОВАНИЯ ЗЕМЛИ"
02.11,РЕМОНТ (КРОМЕ СТРОИТЕЛЬНОГО)
02.11.01,РЕМОНТ ТРАНСПОРТА
02.11.01.01,РЕМОНТ ВОЗДУШНОГО ТРАНСПОРТА
02.11.01.01.01,РЕМОНТ КАПИТАЛЬНЫЙ ВОЗДУШНОГО ТРАНСПОРТА
02.11.01.01.02,РЕМОНТ ТЕКУЩИЙ ВОЗДУШНОГО ТРАНСПОРТА
02.11.01.03,РЕМОНТ НАЗЕМНОГО ТРАНСПОРТА
02.11.01.04,РЕМОНТ ПОДВИЖНОГО СОСТАВА ВНЕУЛИЧНОГО ТРАНСПОРТА
02.11.01.04.01,РЕМОНТ КОЛЕСНЫХ ПАР ДЛЯ ВАГОНА МЕТРОПОЛИТЕНА
02.11.02,РЕМОНТ СПЕЦТЕХНИКИ
02.11.03,РЕМОНТ ОБОРУДОВАНИЯ
02.11.03.01,РЕМОНТ РАДИОЭЛЕКТРОННОГО ОБОРУДОВАНИЯ
02.11.03.02,РЕМОНТ ЭНЕРГЕТИЧЕСКОГО ОБОРУДОВАНИЯ
02.11.03.03,"РЕМОНТ ВЕНТИЛЯЦИОННОГО, КЛИМАТИЧЕСКОГО ОБОРУДОВАНИЯ"
02.11.03.04,РЕМОНТ ОБОРУДОВАНИЯ ВОДОСНАБЖЕНИЯ И КАНАЛИЗАЦИИ
02.11.03.05,РЕМОНТ ОБОРУДОВАНИЯ ТЕПЛОСНАБЖЕНИЯ
02.11.03.06,РЕМОНТ ПОДЪЕМНО-ТРАНСПОРТНОГО ОБОРУДОВАНИЯ
02.11.03.06.01,"РЕМОНТ ОБОРУДОВАНИЯ ЛИФТОВ, ЭСКАЛАТОРОВ, ПЛАТФОРМ ПОДЪЕМНЫХ ДЛЯ ИНВАЛИДОВ"
02.11.03.06.02,"РЕМОНТ ОБОРУДОВАНИЯ КРОМЕ ЛИФТОВ, ЭСКАЛАТОРОВ, ПЛАТФОРМ ПОДЪЕМНЫХ ДЛЯ ИНВАЛИДОВ"
02.11.03.06.03,"РЕМОНТ, ЗАМЕНА, МОДЕРНИЗАЦИЯ ЛИФТОВ И РЕМОНТ ЛИФТОВЫХ ШАХТ(ПОМЕЩЕНИЙ) МНОГОКВАРТИРНЫХ ДОМОВ, ОСУЩЕСТВЛЯЕМЫЙ ЗА СЧЕТ СРЕДСТВ ФОНДА КАПИТАЛЬНОГО РЕМОНТА"
02.11.03.99,РЕМОНТ ПРОЧЕГО ОБОРУДОВАНИЯ
02.11.04,"РЕМОНТ (РЕСТАВРАЦИЯ) ПРЕДМЕТОВ, ВХОДЯЩИХ В СОСТАВ МУЗЕЙНОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ"
02.12,"МОНТАЖ, УСТАНОВКА, СБОРКА, ПУСКО-НАЛАДКА"
02.12.01,"МОНТАЖ, УСТАНОВКА, НАСТРОЙКА ИНФОРМАЦИОННО-ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ И СИСТЕМ, В ТОМ ЧИСЛЕ СИСТЕМ СВЯЗИ"
02.12.01.01,МОНТАЖ ИНФОРМАЦИОННО-ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ
02.12.01.02,МОНТАЖ ЛОКАЛЬНЫХ ВЫЧИСЛИТЕЛЬНЫХ СЕТЕЙ
02.12.01.03,МОНТАЖ ВНУТРЕННИХ СЕТЕЙ ЭЛЕКТРОСВЯЗИ
02.12.02,"МОНТАЖ, УСТАНОВКА, СБОРКА ЭНЕРГЕТИЧЕСКОГО ОБОРУДОВАНИЯ"
02.12.02.01,ПРИСОЕДИНЕНИЕ ЭНЕРГОПРИНИМАЮЩИХ УСТРОЙСТВ
02.12.02.02,"МОНТАЖ, УСТАНОВКА, СБОРКА ОБОРУДОВАНИЯ УЗЛОВ УЧЕТА"
02.12.02.04,"МОНТАЖ, УСТАНОВКА, СБОРКА ДИЗЕЛЬ-ГЕНЕРАТОРОВ"
02.12.02.05,"МОНТАЖ, УСТАНОВКА, СБОРКА ИНДИВИДУАЛЬНЫХ ТЕПЛОВЫХ ПУНКТОВ"
